station_abbr;reference_timestamp;tre200y0;tre200yx;tre200yn;tre005y0;tre005yx;tre005yn;ure200y0;pva200y0;prestay0;pp0qffy0;ppz850y0;ppz700y0;pp0qnhy0;fkl010y0;fkl010y1;fu3010y1;fu3010y0;rre150y0;gre000y0;oli000y0;olo000y0;osr000y0;sre000y0;sremaxyv;erefaoy0;xcd000y0;xno000y0;xno012y0;rreetsy0
MOB;01.01.1907 00:00;;;;;;;;;;;;;;;;;;659.9;;;;;;;;;;;
MOB;01.01.1908 00:00;;;;;;;;;;;;;;;;;;655.1;;;;;;;;;;;
MOB;01.01.1909 00:00;;;;;;;;;;;;;;;;;;642.1;;;;;;;;;;;
MOB;01.01.1910 00:00;;;;;;;;;;;;;;;;;;815.3;;;;;;;;;;;
MOB;01.01.1911 00:00;;;;;;;;;;;;;;;;;;674.5;;;;;;;;;;;
MOB;01.01.1912 00:00;;;;;;;;;;;;;;;;;;812.9;;;;;;;;;;;
MOB;01.01.1913 00:00;;;;;;;;;;;;;;;;;;708.6;;;;;;;;;;;
MOB;01.01.1914 00:00;;;;;;;;;;;;;;;;;;924.6;;;;;;;;;;;
MOB;01.01.1915 00:00;;;;;;;;;;;;;;;;;;738.3;;;;;;;;;;;
MOB;01.01.1916 00:00;;;;;;;;;;;;;;;;;;899.2;;;;;;;;;;;
MOB;01.01.1917 00:00;;;;;;;;;;;;;;;;;;715.2;;;;;;;;;;;
MOB;01.01.1918 00:00;;;;;;;;;;;;;;;;;;831.5;;;;;;;;;;;
MOB;01.01.1919 00:00;;;;;;;;;;;;;;;;;;832.8;;;;;;;;;;;
MOB;01.01.1920 00:00;;;;;;;;;;;;;;;;;;501.1;;;;;;;;;;;
MOB;01.01.1921 00:00;;;;;;;;;;;;;;;;;;333.6;;;;;;;;;;;
MOB;01.01.1922 00:00;;;;;;;;;;;;;;;;;;1149.8;;;;;;;;;;;
MOB;01.01.1923 00:00;;;;;;;;;;;;;;;;;;801.2;;;;;;;;;;;
MOB;01.01.1924 00:00;;;;;;;;;;;;;;;;;;564.3;;;;;;;;;;;
MOB;01.01.1925 00:00;;;;;;;;;;;;;;;;;;631.7;;;;;;;;;;;
MOB;01.01.1926 00:00;;;;;;;;;;;;;;;;;;843.5;;;;;;;;;;;
MOB;01.01.1927 00:00;;;;;;;;;;;;;;;;;;742.9;;;;;;;;;;;
MOB;01.01.1928 00:00;;;;;;;;;;;;;;;;;;859.6;;;;;;;;;;;
MOB;01.01.1929 00:00;;;;;;;;;;;;;;;;;;530.2;;;;;;;;;;;
MOB;01.01.1930 00:00;;;;;;;;;;;;;;;;;;884.3;;;;;;;;;;;
MOB;01.01.1931 00:00;;;;;;;;;;;;;;;;;;806.2;;;;;;;;;;;
MOB;01.01.1932 00:00;;;;;;;;;;;;;;;;;;807.6;;;;;;;;;;;
MOB;01.01.1933 00:00;;;;;;;;;;;;;;;;;;662.4;;;;;;;;;;;
MOB;01.01.1934 00:00;;;;;;;;;;;;;;;;;;733.9;;;;;;;;;;;
MOB;01.01.1935 00:00;;;;;;;;;;;;;;;;;;1092.3;;;;;;;;;;;
MOB;01.01.1936 00:00;;;;;;;;;;;;;;;;;;905.7;;;;;;;;;;;
MOB;01.01.1937 00:00;;;;;;;;;;;;;;;;;;834.4;;;;;;;;;;;
MOB;01.01.1938 00:00;;;;;;;;;;;;;;;;;;727.2;;;;;;;;;;;
MOB;01.01.1939 00:00;;;;;;;;;;;;;;;;;;956;;;;;;;;;;;
MOB;01.01.1940 00:00;;;;;;;;;;;;;;;;;;1062.1;;;;;;;;;;;
MOB;01.01.1941 00:00;;;;;;;;;;;;;;;;;;621.4;;;;;;;;;;;
MOB;01.01.1942 00:00;;;;;;;;;;;;;;;;;;616.4;;;;;;;;;;;
MOB;01.01.1943 00:00;;;;;;;;;;;;;;;;;;693.3;;;;;;;;;;;
MOB;01.01.1944 00:00;;;;;;;;;;;;;;;;;;946.3;;;;;;;;;;;
MOB;01.01.1945 00:00;;;;;;;;;;;;;;;;;;678.8;;;;;;;;;;;
MOB;01.01.1946 00:00;;;;;;;;;;;;;;;;;;772.2;;;;;;;;;;;
MOB;01.01.1947 00:00;;;;;;;;;;;;;;;;;;663.9;;;;;;;;;;;
MOB;01.01.1948 00:00;;;;;;;;;;;;;;;;;;687.4;;;;;;;;;;;
MOB;01.01.1949 00:00;;;;;;;;;;;;;;;;;;703.8;;;;;;;;;;;
MOB;01.01.1950 00:00;;;;;;;;;;;;;;;;;;863.4;;;;;;;;;;;
MOB;01.01.1951 00:00;;;;;;;;;;;;;;;;;;782.3;;;;;;;;;;;
MOB;01.01.1952 00:00;;;;;;;;;;;;;;;;;;993.2;;;;;;;;;;;
MOB;01.01.1953 00:00;;;;;;;;;;;;;;;;;;502;;;;;;;;;;;
MOB;01.01.1954 00:00;;;;;;;;;;;;;;;;;;920;;;;;;;;;;;
MOB;01.01.1955 00:00;;;;;;;;;;;;;;;;;;833.1;;;;;;;;;;;
MOB;01.01.1956 00:00;;;;;;;;;;;;;;;;;;618.4;;;;;;;;;;;
MOB;01.01.1957 00:00;;;;;;;;;;;;;;;;;;653.4;;;;;;;;;;;
MOB;01.01.1958 00:00;;;;;;;;;;;;;;;;;;978.7;;;;;;;;;;;
MOB;01.01.1959 00:00;;;;;;;;;;;;;;;;;;903.9;;;;;;;;;;;
MOB;01.01.1960 00:00;;;;;;;;;;;;;;;;;;1018.6;;;;;;;;;;;
MOB;01.01.1961 00:00;;;;;;;;;;;;;;;;;;873.6;;;;;;;;;;;
MOB;01.01.1962 00:00;;;;;;;;;;;;;;;;;;817.6;;;;;;;;;;;
MOB;01.01.1963 00:00;;;;;;;;;;;;;;;;;;856.5;;;;;;;;;;;
MOB;01.01.1964 00:00;;;;;;;;;;;;;;;;;;719.3;;;;;;;;;;;
MOB;01.01.1965 00:00;;;;;;;;;;;;;;;;;;1115.9;;;;;;;;;;;
MOB;01.01.1966 00:00;;;;;;;;;;;;;;;;;;914.6;;;;;;;;;;;
MOB;01.01.1967 00:00;;;;;;;;;;;;;;;;;;722.1;;;;;;;;;;;
MOB;01.01.1968 00:00;;;;;;;;;;;;;;;;;;1108.2;;;;;;;;;;;
MOB;01.01.1969 00:00;;;;;;;;;;;;;;;;;;778.7;;;;;;;;;;;
MOB;01.01.1970 00:00;;;;;;;;;;;;;;;;;;954.9;;;;;;;;;;;
MOB;01.01.1971 00:00;;;;;;;;;;;;;;;;;;733.7;;;;;;;;;;;
MOB;01.01.1972 00:00;;;;;;;;;;;;;;;;;;666.7;;;;;;;;;;;
MOB;01.01.1973 00:00;;;;;;;;;;;;;;;;;;740.8;;;;;;;;;;;
MOB;01.01.1974 00:00;;;;;;;;;;;;;;;;;;907.7;;;;;;;;;;;
MOB;01.01.1975 00:00;;;;;;;;;;;;;;;;;;727.8;;;;;;;;;;;
